"id","dial","created_at","updated_at","verified","points","phone_verify","is_subscribe"
"10175","886","26/8/2018 15:40:38","17/11/2019 21:56:58","1","0","1","0"
"10176","886","26/8/2018 15:55:32","26/8/2018 15:56:37","1","0","1","0"
"10177","886","26/8/2018 16:50:37","25/7/2019 14:33:07","1","0","1","0"
"10178","886","26/8/2018 17:43:44","26/8/2018 17:44:25","1","0","1","0"
"10179","886","26/8/2018 19:54:57","26/8/2018 19:55:41","1","0","1","0"
"10180","886","26/8/2018 20:32:44","26/8/2018 20:37:37","0","0","0","0"
"10181","886","26/8/2018 20:39:50","26/8/2018 20:41:09","1","0","1","0"
"10182","886","26/8/2018 20:39:55","26/8/2018 20:41:25","1","0","1","0"
"10183","886","26/8/2018 21:11:54","26/8/2018 21:13:45","1","0","1","0"
"10184","886","26/8/2018 21:16:14","26/8/2018 21:16:43","1","0","1","0"
"10185","886","26/8/2018 22:36:27","26/8/2018 22:38:54","1","0","1","0"
"10186","886","26/8/2018 22:50:29","26/8/2018 22:54:54","1","0","1","0"
"10187","886","26/8/2018 23:20:43","26/8/2018 23:22:27","1","0","1","0"
"10188","886","26/8/2018 23:39:25","26/8/2018 23:42:11","1","0","1","0"
"10189","886","26/8/2018 23:50:04","26/8/2018 23:51:07","1","0","1","0"
"10190","886","27/8/2018 00:10:00","27/8/2018 00:12:38","1","0","1","0"
"10191","886","27/8/2018 00:13:08","27/8/2018 00:13:48","1","0","1","0"
"10192","886","27/8/2018 09:59:48","27/8/2018 10:00:35","1","0","1","0"
"10193","886","27/8/2018 10:09:49","4/6/2019 09:01:37","1","0","1","0"
"10194","886","27/8/2018 11:33:11","27/8/2018 11:34:04","1","0","1","0"
"10195","886","27/8/2018 11:36:32","29/10/2019 13:41:04","1","0","1","0"
"10196","886","27/8/2018 11:45:05","27/8/2018 11:45:43","1","0","1","0"
"10197","886","27/8/2018 12:25:20","27/8/2018 12:25:59","1","0","1","0"
"10198","886","27/8/2018 12:38:11","15/3/2019 08:43:40","1","0","1","0"
"10199","886","27/8/2018 12:54:32","27/8/2018 13:08:14","1","0","1","0"
"10200","886","27/8/2018 13:11:01","27/8/2018 13:12:50","1","0","1","0"
"10201","886","27/8/2018 13:29:34","27/8/2018 13:30:50","1","0","1","0"
"10202","886","27/8/2018 13:50:20","27/8/2018 13:50:55","1","0","1","0"
"10203","886","27/8/2018 14:16:49","24/6/2019 10:52:05","1","100","1","0"
"10204","886","27/8/2018 14:33:33","24/6/2019 10:51:14","1","300","1","0"
"10205","886","27/8/2018 14:34:48","27/8/2018 14:36:09","1","0","1","0"
"10206","886","27/8/2018 14:55:50","27/8/2018 15:26:17","1","0","1","0"
"10207","886","27/8/2018 15:06:49","24/6/2019 10:49:48","1","500","1","0"
"10208","886","27/8/2018 15:43:14","27/8/2018 15:44:39","1","0","1","0"
"10209","886","27/8/2018 16:03:56","7/9/2018 20:10:45","1","0","1","0"
"10210","886","27/8/2018 16:09:48","11/10/2019 01:00:51","1","50","1","0"
"10211","886","27/8/2018 16:15:56","27/8/2018 16:38:35","1","0","1","0"
"10212","886","27/8/2018 16:45:13","27/8/2018 16:46:26","1","0","1","0"
"10213","886","27/8/2018 17:56:56","27/8/2018 17:58:04","1","0","1","0"
"10214","886","27/8/2018 18:12:53","22/4/2019 11:59:56","1","0","1","0"
"10215","886","27/8/2018 19:29:41","27/8/2018 19:30:44","0","0","0","0"
"10216","886","27/8/2018 19:41:48","27/8/2018 19:43:26","1","0","1","0"
"10217","886","27/8/2018 20:01:54","17/5/2019 10:36:17","1","0","1","0"
"10218","886","27/8/2018 20:34:48","15/10/2019 16:23:32","1","1710","1","0"
"10219","886","27/8/2018 20:52:39","27/8/2018 20:55:54","1","0","1","0"
"10220","886","27/8/2018 22:07:40","27/5/2019 14:52:52","1","0","1","0"
"10221","886","27/8/2018 22:46:26","23/1/2019 18:25:41","1","0","1","0"
"10222","886","27/8/2018 23:57:42","27/8/2018 23:59:06","1","0","1","0"
"10223","886","28/8/2018 02:09:24","28/8/2018 02:11:04","1","0","1","0"
"10224","886","28/8/2018 02:22:21","28/8/2018 02:25:22","1","0","1","0"
"10225","886","28/8/2018 08:06:13","28/8/2018 08:08:00","1","0","1","0"
"10226","886","28/8/2018 08:28:25","7/11/2018 01:00:08","1","0","1","0"
"10227","886","28/8/2018 10:04:56","28/8/2018 10:05:31","1","0","1","0"
"10228","886","28/8/2018 10:21:05","23/5/2019 14:06:01","1","0","1","0"
"10229","886","28/8/2018 10:32:26","28/8/2018 10:33:37","1","0","1","0"
"10230","886","28/8/2018 11:16:58","28/8/2018 11:17:41","1","0","1","0"
"10231","886","28/8/2018 11:39:49","10/9/2018 09:51:39","1","0","1","0"
"10232","886","28/8/2018 12:42:17","28/8/2018 12:45:48","1","0","1","0"
"10233","886","28/8/2018 13:39:03","19/9/2018 14:32:15","1","0","1","0"
"10234","886","28/8/2018 13:39:35","28/8/2018 13:41:44","1","0","1","0"
"10235","886","28/8/2018 13:47:44","11/5/2019 23:28:39","1","0","1","0"
"10236","886","28/8/2018 14:07:48","28/8/2018 14:11:07","1","0","1","0"
"10237","886","28/8/2018 14:31:34","22/10/2018 14:59:20","1","0","1","0"
"10238","886","28/8/2018 15:03:32","23/3/2019 11:29:14","1","0","1","0"
"10239","886","28/8/2018 15:53:10","18/4/2019 15:19:32","1","0","1","0"
"10240","886","28/8/2018 16:15:09","20/2/2019 09:19:15","1","1854","1","0"
"10241","886","28/8/2018 16:30:04","4/10/2019 08:26:15","1","0","1","0"
"10242","886","28/8/2018 16:31:53","28/8/2018 16:32:28","1","0","1","0"
"10243","886","28/8/2018 16:51:18","28/8/2018 16:52:43","1","0","1","0"
"10244","886","28/8/2018 16:54:20","28/8/2018 16:56:50","1","0","1","0"
"10245","886","28/8/2018 16:58:32","28/8/2018 16:59:24","1","0","1","0"
"10246","886","28/8/2018 17:01:59","28/8/2018 17:03:04","1","0","1","0"
"10247","886","28/8/2018 17:12:53","28/8/2018 17:17:48","1","0","1","0"
"10248","886","28/8/2018 18:31:02","2/4/2019 09:43:41","1","0","1","0"
"10249","886","28/8/2018 19:11:53","28/8/2018 19:13:11","1","0","1","0"
"10250","886","28/8/2018 19:54:47","28/8/2018 19:56:02","1","0","1","0"
"10251","886","28/8/2018 21:14:17","10/4/2019 15:32:06","1","0","1","0"
"10252","886","28/8/2018 22:35:59","28/8/2018 22:39:16","1","0","1","0"
"10253","886","28/8/2018 23:05:17","28/8/2018 23:06:13","1","0","1","0"
"10254","886","28/8/2018 23:18:14","28/8/2018 23:20:10","1","0","1","0"
"10255","886","29/8/2018 00:33:47","8/9/2018 15:17:58","0","0","0","0"
"10256","886","29/8/2018 01:13:51","29/8/2018 01:20:55","1","0","1","0"
"10257","886","29/8/2018 05:14:31","29/8/2018 05:34:46","1","0","1","0"
"10258","886","29/8/2018 07:33:40","29/8/2018 07:34:23","1","0","1","0"
"10259","886","29/8/2018 08:18:04","29/8/2018 08:24:19","1","0","1","0"
"10260","886","29/8/2018 08:59:58","15/10/2018 22:35:02","1","0","1","0"
"10261","886","29/8/2018 09:09:26","29/8/2018 09:13:02","1","0","1","0"
"10262","886","29/8/2018 09:56:13","6/5/2019 21:33:02","1","0","1","0"
"10263","886","29/8/2018 10:32:30","29/8/2018 10:33:43","1","0","1","0"
"10264","886","29/8/2018 11:27:53","22/4/2019 11:55:47","1","0","1","0"
"10265","886","29/8/2018 11:49:33","11/11/2018 13:44:32","1","111","1","0"
"10266","886","29/8/2018 11:59:34","29/8/2018 12:00:27","1","0","1","0"
"10267","886","29/8/2018 12:49:40","29/8/2018 12:53:59","1","0","1","0"
"10268","886","29/8/2018 12:55:29","29/8/2018 13:08:15","1","0","1","0"
"10269","886","29/8/2018 12:56:54","29/8/2018 12:58:31","1","0","1","0"
"10270","886","29/8/2018 13:17:40","29/8/2018 13:18:49","1","0","1","0"
"10271","886","29/8/2018 13:22:57","5/11/2019 00:15:17","1","0","1","0"
"10272","886","29/8/2018 13:41:50","29/8/2018 13:42:27","1","0","1","0"
"10273","886","29/8/2018 14:21:12","29/8/2018 14:34:22","1","0","1","0"
"10274","886","29/8/2018 14:32:06","29/8/2018 15:02:27","1","0","1","0"
"10275","886","29/8/2018 14:32:27","29/8/2018 14:33:41","1","0","1","0"
"10276","886","29/8/2018 15:49:59","29/8/2018 15:59:09","1","0","1","0"
"10277","886","29/8/2018 17:20:44","29/8/2018 17:21:53","1","0","1","0"
"10278","886","29/8/2018 17:39:36","30/4/2019 14:26:08","1","2190","1","0"
"10279","886","29/8/2018 18:40:06","21/10/2019 18:37:36","1","0","1","0"
"10280","886","29/8/2018 19:05:44","29/8/2018 19:06:43","1","0","1","0"
"10281","886","29/8/2018 19:17:18","16/3/2019 15:06:54","1","0","1","0"
"10282","886","29/8/2018 19:33:52","2/11/2019 01:00:11","1","0","1","0"
"10283","886","29/8/2018 19:50:52","29/8/2018 19:54:20","1","0","1","0"
"10284","886","29/8/2018 20:11:35","29/8/2018 20:13:43","1","0","1","0"
"10285","886","29/8/2018 21:01:12","29/8/2018 21:02:16","1","0","1","0"
"10286","886","29/8/2018 22:06:48","29/8/2018 22:07:40","1","0","1","0"
"10287","886","29/8/2018 23:31:51","29/8/2018 23:32:35","1","0","1","0"
"10288","886","29/8/2018 23:39:41","25/3/2019 16:01:57","1","0","1","0"
"10289","886","30/8/2018 00:14:02","2/6/2019 22:49:09","1","0","1","0"
"10290","886","30/8/2018 00:22:10","30/8/2018 00:22:50","1","0","1","0"
"10291","886","30/8/2018 06:08:35","30/8/2018 06:23:37","1","0","1","0"
"10292","886","30/8/2018 07:40:14","30/8/2018 08:35:22","1","0","1","0"
"10293","886","30/8/2018 07:46:01","30/8/2018 08:55:17","1","0","0","0"
"10294","886","30/8/2018 09:10:46","30/8/2018 09:11:36","1","0","1","0"
"10295","886","30/8/2018 09:29:17","30/8/2018 09:31:20","1","0","1","0"
"10296","886","30/8/2018 09:43:08","1/9/2018 11:54:07","1","0","1","0"
"10297","886","30/8/2018 10:08:12","10/6/2019 11:20:12","1","0","1","0"
"10298","886","30/8/2018 10:37:57","30/8/2018 10:39:44","1","0","1","0"
"10299","886","30/8/2018 11:21:53","30/8/2018 11:32:11","1","0","1","0"
"10300","886","30/8/2018 11:26:42","22/4/2019 22:46:41","1","0","1","0"
"10301","886","30/8/2018 11:29:06","30/8/2018 11:30:44","1","0","1","0"
"10302","886","30/8/2018 12:34:15","30/8/2018 12:37:35","1","0","1","0"
"10303","886","30/8/2018 14:02:31","5/6/2019 23:27:35","1","0","1","0"
"10304","886","30/8/2018 15:21:00","30/8/2018 15:22:35","1","0","1","0"
"10305","886","30/8/2018 15:50:15","30/8/2018 15:52:03","1","0","1","0"
"10306","886","30/8/2018 15:56:16","14/2/2019 17:51:09","1","0","1","0"
"10307","886","30/8/2018 16:15:46","30/8/2018 16:21:19","1","0","1","0"
"10308","886","30/8/2018 16:25:34","24/4/2019 18:15:15","1","0","1","0"
"10309","886","30/8/2018 16:47:53","30/8/2018 22:39:10","1","0","1","0"
"10310","886","30/8/2018 17:49:18","15/3/2019 20:00:38","1","0","1","0"
"10311","886","30/8/2018 18:24:49","30/8/2018 18:29:53","1","0","1","0"
"10312","886","30/8/2018 18:36:02","30/8/2018 18:36:46","1","0","1","0"
"10313","886","30/8/2018 18:46:12","10/11/2019 14:00:32","1","580","1","0"
"10314","886","30/8/2018 19:58:12","27/10/2019 01:01:03","1","0","1","1"
"10315","886","30/8/2018 20:36:23","15/5/2019 08:18:54","1","0","1","0"
"10316","886","30/8/2018 20:56:53","30/8/2018 20:59:57","1","0","1","0"
"10317","886","30/8/2018 21:37:01","31/8/2018 13:48:59","1","0","1","0"
"10318","886","30/8/2018 22:01:30","21/9/2019 11:39:17","1","217","1","0"
"10319","886","30/8/2018 22:18:16","30/8/2018 22:18:53","1","0","1","0"
"10320","886","30/8/2018 22:20:35","30/8/2018 22:21:21","1","0","1","0"
"10321","886","30/8/2018 22:23:45","30/8/2018 22:24:09","1","0","0","0"
"10322","886","30/8/2018 23:41:20","25/3/2019 19:57:38","1","0","1","0"
"10323","886","31/8/2018 00:11:18","31/8/2018 00:11:57","1","0","1","0"
"10324","886","31/8/2018 02:01:19","31/8/2018 02:02:10","1","0","1","0"
"10325","886","31/8/2018 04:23:02","19/6/2019 13:36:01","1","0","1","0"
"10326","886","31/8/2018 08:44:37","31/8/2018 08:46:50","1","0","1","0"
"10327","886","31/8/2018 09:00:37","31/8/2018 09:04:11","1","0","1","0"
"10328","886","31/8/2018 10:43:50","31/8/2018 10:56:04","1","0","1","0"
"10329","886","31/8/2018 10:49:25","31/8/2018 10:50:11","1","0","1","0"
"10330","886","31/8/2018 10:54:53","22/4/2019 09:12:40","1","0","1","0"
"10331","886","31/8/2018 11:00:26","31/8/2018 11:02:03","1","0","1","0"
"10332","886","31/8/2018 11:33:22","31/8/2018 12:14:22","1","0","1","0"
"10333","886","31/8/2018 13:28:16","5/4/2019 11:30:59","1","0","1","0"
"10334","886","31/8/2018 14:17:42","22/10/2019 18:07:54","1","0","1","0"
"10335","886","31/8/2018 14:36:05","6/4/2019 11:36:39","1","0","1","0"
"10336","886","31/8/2018 14:48:25","14/11/2018 20:59:35","1","0","1","0"
"10337","886","31/8/2018 15:02:34","24/2/2019 15:25:57","1","0","1","0"
"10338","886","31/8/2018 15:18:03","2/4/2019 15:22:17","1","0","1","0"
"10339","886","31/8/2018 15:43:05","31/8/2018 20:06:50","1","0","1","0"
"10340","886","31/8/2018 16:17:18","31/8/2018 16:20:05","1","0","1","0"
"10341","886","31/8/2018 17:02:44","31/8/2018 17:09:11","1","0","1","0"
"10342","886","31/8/2018 17:10:36","31/8/2018 17:11:30","1","0","1","0"
"10343","886","31/8/2018 17:15:16","31/8/2018 17:16:12","1","0","1","0"
"10344","886","31/8/2018 17:48:21","31/8/2018 17:49:04","1","0","1","0"
"10345","886","31/8/2018 17:55:34","3/9/2019 19:46:03","1","0","1","0"
"10346","886","31/8/2018 20:34:39","31/8/2018 20:35:41","1","0","1","0"
"10347","886","31/8/2018 22:35:18","14/9/2018 01:27:46","1","2440","1","0"
"10348","886","31/8/2018 22:39:56","31/8/2018 22:46:53","1","0","1","0"
"10349","886","31/8/2018 23:28:39","26/2/2019 01:21:40","1","0","1","0"
"10350","886","31/8/2018 23:33:46","31/8/2018 23:55:34","1","0","1","0"
"10351","886","1/9/2018 00:02:28","1/9/2018 00:04:11","1","0","1","0"
"10352","886","1/9/2018 01:50:57","1/9/2018 01:55:13","1","0","1","0"
"10353","886","1/9/2018 06:58:56","1/9/2018 06:58:56","0","0","0","0"
"10354","886","1/9/2018 10:14:31","1/9/2018 10:15:42","1","0","1","0"
"10355","886","1/9/2018 11:06:46","1/9/2018 11:07:17","1","0","1","0"
"10356","886","1/9/2018 11:13:11","1/9/2018 11:14:16","1","0","1","0"
"10357","886","1/9/2018 11:13:56","1/9/2018 11:14:26","1","0","1","0"
"10358","886","1/9/2018 11:16:44","20/3/2019 17:44:50","1","0","1","0"
"10359","886","1/9/2018 11:18:33","1/9/2018 11:19:14","1","0","1","0"
"10360","886","1/9/2018 12:35:42","29/3/2019 01:46:00","1","0","1","0"
"10361","886","1/9/2018 12:38:01","1/9/2018 12:38:40","1","0","1","0"
"10362","886","1/9/2018 12:53:19","1/9/2018 12:55:15","1","0","1","0"
"10363","886","1/9/2018 13:34:08","1/9/2018 13:38:59","1","0","1","0"
"10364","886","1/9/2018 13:57:34","11/10/2018 11:58:39","1","0","1","0"
"10365","886","1/9/2018 14:25:41","1/9/2018 14:27:09","1","0","1","0"
"10366","886","1/9/2018 15:42:23","26/9/2019 22:04:36","1","0","1","0"
"10367","886","1/9/2018 17:10:42","7/7/2019 13:06:23","1","0","1","0"
"10368","886","1/9/2018 17:46:01","1/9/2018 17:48:52","1","0","1","0"
"10369","886","1/9/2018 19:34:39","1/9/2018 19:35:12","1","0","1","0"
"10370","886","1/9/2018 20:13:03","1/9/2018 20:15:23","1","0","1","0"
"10371","886","1/9/2018 20:23:22","1/9/2018 20:24:09","1","0","1","0"
"10372","886","1/9/2018 21:49:17","1/9/2018 21:50:03","1","0","1","0"
"10373","886","1/9/2018 22:13:26","1/9/2018 22:14:17","1","0","1","0"
"10374","886","1/9/2018 22:27:56","1/9/2018 22:30:54","1","0","1","0"
"10375","886","2/9/2018 06:52:23","26/6/2019 15:50:13","1","0","1","0"
"10376","886","2/9/2018 10:09:23","2/9/2018 10:10:30","1","0","1","0"
"10377","886","2/9/2018 12:20:23","4/8/2019 12:05:30","1","0","1","0"
"10378","886","2/9/2018 12:49:05","2/9/2018 12:50:05","1","0","1","0"
"10379","886","2/9/2018 13:56:05","2/9/2018 13:56:44","1","0","1","0"
"10380","886","2/9/2018 14:16:08","24/12/2018 12:26:50","1","0","1","0"
"10381","886","2/9/2018 14:32:49","2/9/2018 14:34:41","1","0","1","0"
"10382","886","2/9/2018 15:08:02","2/9/2018 15:08:48","1","0","1","0"
"10383","886","2/9/2018 16:49:59","2/9/2018 16:51:17","1","0","1","0"
"10384","886","2/9/2018 16:51:08","2/9/2018 16:53:48","1","0","1","0"
"10385","886","2/9/2018 19:44:27","2/9/2018 19:45:27","1","0","1","0"
"10386","886","2/9/2018 20:32:08","2/9/2018 20:34:04","1","0","1","0"
"10387","886","2/9/2018 22:53:42","2/9/2018 22:57:35","1","0","1","0"
"10388","886","2/9/2018 23:10:17","5/9/2018 12:56:59","1","0","1","0"
"10389","886","2/9/2018 23:26:33","2/9/2018 23:27:41","1","0","1","0"
"10390","886","2/9/2018 23:56:38","12/2/2019 01:04:20","1","0","1","0"
"10391","886","3/9/2018 00:18:20","3/9/2018 13:31:13","1","0","1","0"
"10392","886","3/9/2018 01:00:15","3/9/2018 01:01:02","1","0","1","0"
"10393","886","3/9/2018 11:28:09","3/9/2018 12:39:33","1","0","1","0"
"10394","886","3/9/2018 11:32:25","29/11/2018 15:03:06","1","0","1","0"
"10395","886","3/9/2018 11:55:12","3/9/2018 11:55:39","1","0","1","0"
"10396","886","3/9/2018 12:52:12","23/3/2019 14:15:58","1","0","1","0"
"10397","886","3/9/2018 12:55:41","3/9/2018 12:56:37","1","0","1","0"
"10398","886","3/9/2018 13:10:58","9/9/2018 09:25:50","1","0","1","0"
"10399","886","3/9/2018 13:39:11","3/10/2019 17:26:21","1","6600","1","0"
"10400","886","3/9/2018 13:47:40","4/7/2019 13:36:36","1","0","1","0"
"10401","886","3/9/2018 14:05:43","3/9/2018 14:06:50","1","0","1","0"
"10402","886","3/9/2018 15:05:59","12/10/2019 14:57:47","1","0","1","0"
"10403","886","3/9/2018 16:19:11","15/11/2019 09:56:19","1","0","1","0"
"10404","886","3/9/2018 16:41:48","3/9/2018 17:03:48","1","0","1","0"
"10405","886","3/9/2018 16:48:27","3/9/2018 16:52:07","1","0","1","0"
"10406","886","3/9/2018 16:57:17","3/9/2018 17:01:58","1","0","1","0"
"10407","886","3/9/2018 17:00:49","18/9/2018 14:50:10","1","0","1","0"
"10408","886","3/9/2018 17:55:03","3/9/2018 17:55:40","1","0","1","0"
"10409","886","3/9/2018 18:02:05","3/9/2018 18:23:05","1","0","1","0"
"10410","886","3/9/2018 19:15:03","3/9/2018 19:16:35","1","0","1","0"
"10411","886","3/9/2018 19:16:35","3/9/2018 19:17:52","1","0","1","0"
"10412","886","3/9/2018 21:38:29","3/9/2018 23:46:17","1","0","1","0"
"10413","886","3/9/2018 21:47:22","3/9/2018 21:48:13","1","0","1","0"
"10414","886","3/9/2018 21:57:24","3/9/2018 21:58:24","1","0","1","0"
"10415","886","3/9/2018 22:36:20","3/9/2018 22:37:18","1","0","1","0"
"10416","886","3/9/2018 22:41:09","3/9/2018 22:41:53","1","0","0","0"
"10417","886","3/9/2018 23:16:56","3/9/2018 23:18:50","1","0","1","0"
"10418","886","3/9/2018 23:20:46","3/9/2018 23:21:40","1","0","1","0"
"10419","886","3/9/2018 23:41:14","3/9/2018 23:44:35","1","0","1","0"
"10420","886","4/9/2018 01:43:28","4/9/2018 01:44:14","1","0","1","0"
"10421","886","4/9/2018 05:23:40","4/9/2018 05:24:02","1","0","1","0"
"10422","886","4/9/2018 10:05:17","4/9/2018 10:06:40","1","0","1","0"
"10423","886","4/9/2018 10:45:34","25/5/2019 15:29:52","1","0","1","0"
"10424","886","4/9/2018 11:19:12","21/3/2019 23:13:50","1","0","1","0"
"10425","886","4/9/2018 11:27:53","4/9/2018 11:28:29","1","0","1","0"
"10426","886","4/9/2018 11:43:46","6/9/2018 09:41:26","1","0","1","0"
"10427","886","4/9/2018 11:47:39","4/9/2018 11:48:52","1","0","1","0"
"10428","886","4/9/2018 12:07:01","4/9/2018 12:11:30","1","0","1","0"
"10429","886","4/9/2018 12:20:37","4/9/2018 12:22:22","1","0","1","0"
"10430","886","4/9/2018 13:19:37","8/9/2018 00:37:26","1","0","1","0"
"10431","886","4/9/2018 13:26:40","4/9/2018 13:31:41","1","0","1","0"
"10432","886","4/9/2018 13:43:11","1/7/2019 18:55:47","1","0","1","0"
"10433","886","4/9/2018 14:56:52","4/9/2018 14:57:45","1","0","1","0"
"10434","886","4/9/2018 15:23:31","4/9/2018 15:24:17","1","0","1","0"
"10435","886","4/9/2018 15:32:28","4/9/2018 15:33:12","1","0","1","0"
"10436","886","4/9/2018 16:03:02","20/9/2018 11:32:35","1","0","1","0"
"10437","886","4/9/2018 16:07:57","4/9/2018 16:09:31","1","0","1","0"
"10438","886","4/9/2018 16:23:59","4/9/2018 16:25:09","1","0","1","0"
"10439","886","4/9/2018 16:42:38","24/5/2019 18:20:53","1","0","1","0"
"10440","886","4/9/2018 18:09:03","4/9/2018 18:10:08","1","0","1","0"
"10441","886","4/9/2018 18:54:07","4/9/2018 18:55:20","1","0","1","0"
"10442","886","4/9/2018 20:03:33","4/9/2018 20:04:22","1","0","1","0"
"10443","886","4/9/2018 20:34:58","11/7/2019 19:16:48","1","0","1","0"
"10444","886","4/9/2018 21:03:26","4/9/2018 21:04:43","1","0","1","0"
"10445","886","4/9/2018 21:24:25","18/9/2018 15:47:04","1","0","1","0"
"10446","886","4/9/2018 21:57:03","9/4/2019 17:35:51","1","0","1","0"
"10447","886","4/9/2018 22:16:21","4/9/2018 22:18:46","1","0","1","0"
"10448","886","4/9/2018 22:50:16","20/7/2019 00:48:42","1","0","1","0"
"10449","886","4/9/2018 22:53:54","16/4/2019 11:43:39","1","0","1","0"
"10450","886","4/9/2018 23:15:28","4/9/2018 23:15:58","1","0","1","0"
"10451","886","5/9/2018 00:50:00","5/9/2018 00:51:51","1","0","1","0"
"10452","886","5/9/2018 02:59:47","5/9/2018 03:01:02","1","0","1","0"
"10453","886","5/9/2018 09:04:37","30/9/2019 09:16:30","1","1890","1","0"
"10454","886","5/9/2018 09:05:14","5/9/2018 09:06:17","1","0","1","0"
"10455","886","5/9/2018 09:43:13","19/7/2019 11:02:28","1","0","1","0"
"10456","886","5/9/2018 10:06:51","17/6/2019 10:19:27","1","0","1","0"
"10457","886","5/9/2018 11:10:47","5/9/2018 11:11:42","1","0","1","0"
"10458","886","5/9/2018 11:31:56","5/9/2018 11:32:32","1","0","1","0"
"10459","886","5/9/2018 11:56:44","5/9/2018 11:57:37","1","0","1","0"
"10460","886","5/9/2018 11:59:16","5/9/2018 12:01:12","1","0","1","0"
"10461","886","5/9/2018 13:48:19","5/9/2018 13:49:07","1","0","1","0"
"10462","886","5/9/2018 14:16:04","5/9/2018 14:16:43","1","0","1","0"
"10463","886","5/9/2018 14:52:54","5/9/2018 14:53:41","1","0","1","0"
"10464","886","5/9/2018 14:53:24","5/9/2018 14:53:56","1","0","1","0"
"10465","886","5/9/2018 15:07:52","5/9/2018 15:08:39","1","0","1","0"
"10466","886","5/9/2018 15:30:07","5/9/2018 15:30:07","0","0","0","0"
"10467","886","5/9/2018 16:40:35","5/9/2018 16:41:53","1","0","1","0"
"10468","886","5/9/2018 16:41:39","14/9/2019 23:10:38","1","0","1","0"
"10469","886","5/9/2018 16:46:05","5/9/2018 16:46:40","1","0","1","0"
"10470","886","5/9/2018 17:05:07","5/9/2018 17:06:11","1","0","1","0"
"10471","886","5/9/2018 17:15:32","5/9/2018 17:16:42","1","0","1","0"
"10472","886","5/9/2018 17:51:20","5/9/2019 22:55:26","1","0","1","0"
"10473","886","5/9/2018 18:07:23","18/6/2019 11:53:14","1","0","1","0"
"10474","886","5/9/2018 18:07:59","5/9/2018 18:09:12","1","0","1","0"
"10475","886","5/9/2018 18:08:08","5/9/2018 18:12:09","1","0","1","0"
"10476","886","5/9/2018 18:27:33","6/3/2019 14:07:40","1","0","1","0"
"10477","886","5/9/2018 18:49:31","5/9/2018 19:03:17","1","0","1","0"
"10478","886","5/9/2018 19:47:04","5/9/2018 19:47:58","1","0","1","0"
"10479","886","5/9/2018 20:01:52","5/9/2018 20:02:44","1","0","1","0"
"10480","886","5/9/2018 20:52:21","5/9/2018 21:49:18","1","0","1","0"
"10481","886","5/9/2018 20:53:16","3/6/2019 23:51:12","1","0","1","0"
"10482","886","5/9/2018 20:54:28","5/9/2018 23:22:25","1","0","0","0"
"10483","886","5/9/2018 21:13:18","5/9/2018 21:14:35","1","0","1","0"
"10484","886","5/9/2018 21:17:32","5/9/2018 21:18:21","1","0","1","0"
"10485","886","5/9/2018 22:04:36","3/6/2019 22:15:02","1","0","1","0"
"10486","886","5/9/2018 22:24:40","23/9/2019 16:53:23","1","1000","1","0"
"10487","886","5/9/2018 23:02:32","5/9/2018 23:19:00","1","0","1","0"
"10488","886","6/9/2018 00:48:50","18/3/2019 22:58:18","1","5","1","0"
"10489","886","6/9/2018 01:22:24","6/9/2018 01:26:07","1","0","1","0"
"10490","886","6/9/2018 04:15:03","29/11/2018 23:07:10","1","0","1","0"
"10491","886","6/9/2018 08:53:57","6/9/2018 08:57:36","1","0","1","0"
"10492","886","6/9/2018 09:46:16","6/9/2018 09:49:13","1","0","1","0"
"10493","886","6/9/2018 09:51:05","13/9/2018 10:40:47","1","0","1","0"
"10494","886","6/9/2018 10:11:24","6/9/2018 10:12:31","1","0","1","0"
"10495","886","6/9/2018 11:11:16","6/9/2018 11:11:47","1","0","1","0"
"10496","886","6/9/2018 11:19:03","7/10/2019 11:09:35","1","0","1","0"
"10497","886","6/9/2018 12:02:29","6/9/2018 12:03:12","1","0","1","0"
"10498","886","6/9/2018 12:20:15","6/9/2018 12:22:41","1","0","1","0"
"10499","886","6/9/2018 12:58:19","6/9/2018 13:00:47","1","0","1","0"
"10500","886","6/9/2018 15:21:25","12/4/2019 22:54:30","1","0","1","0"
"10501","886","6/9/2018 15:35:00","6/9/2018 15:37:04","1","0","1","0"
"10502","886","6/9/2018 16:09:25","31/7/2019 19:39:01","1","0","1","0"
"10503","886","6/9/2018 16:35:26","6/9/2018 16:37:56","1","0","1","0"
"10504","886","6/9/2018 17:04:42","6/9/2018 17:05:44","1","0","1","0"
"10505","886","6/9/2018 17:20:37","6/9/2018 17:25:28","1","0","1","0"
"10506","886","6/9/2018 19:17:40","6/9/2018 19:25:51","1","0","1","0"
"10507","886","6/9/2018 19:46:59","6/9/2018 19:47:54","1","0","1","0"
"10508","886","6/9/2018 19:48:28","24/3/2019 00:11:24","1","0","1","0"
"10509","886","6/9/2018 19:51:58","23/3/2019 19:46:41","1","0","1","0"
"10510","886","6/9/2018 20:01:53","6/9/2018 20:02:16","1","0","0","0"
"10511","886","6/9/2018 20:36:49","10/5/2019 19:41:01","1","0","1","0"
"10512","886","6/9/2018 21:44:39","3/4/2019 17:30:34","1","0","0","0"
"10513","886","6/9/2018 21:45:05","9/5/2019 17:12:32","1","0","1","0"
"10514","886","6/9/2018 22:51:24","6/9/2018 22:52:16","1","0","1","0"
